DAY,VOLUME_USD
2023-03-29 00:00:00.000,335898501.07
2023-03-30 00:00:00.000,631562154.12
2023-03-31 00:00:00.000,340395051.97
2023-04-01 00:00:00.000,242341951.01
2023-04-02 00:00:00.000,382722546.42
2023-04-03 00:00:00.000,413502200.49
2023-04-04 00:00:00.000,339249457.39
2023-04-05 00:00:00.000,342855721.72
2023-04-06 00:00:00.000,229220859.38
2023-04-07 00:00:00.000,176595451.63
2023-04-08 00:00:00.000,130567883.65
2023-04-09 00:00:00.000,153802967.69
2023-04-10 00:00:00.000,209995784.98
2023-04-11 00:00:00.000,206335222.93
2023-04-12 00:00:00.000,252016435.54
2023-04-13 00:00:00.000,339050064.21
2023-04-14 00:00:00.000,763265408.68
2023-04-15 00:00:00.000,378968117.62
2023-04-16 00:00:00.000,310545561.11
2023-04-17 00:00:00.000,301691496.1
2023-04-18 00:00:00.000,365753392.08
2023-04-19 00:00:00.000,502188171.78
2023-04-20 00:00:00.000,391970813.45
2023-04-21 00:00:00.000,416698336.26
2023-04-22 00:00:00.000,219529713.17
2023-04-23 00:00:00.000,216043055.03
2023-04-24 00:00:00.000,247557823.34
2023-04-25 00:00:00.000,243186389.1
2023-04-26 00:00:00.000,494756718.61
2023-04-27 00:00:00.000,376934484.35
2023-04-28 00:00:00.000,195562640.23
2023-04-29 00:00:00.000,119558383.15
2023-04-30 00:00:00.000,210873959.49
2023-05-01 00:00:00.000,209590185.06
2023-05-02 00:00:00.000,171747007.38
2023-05-03 00:00:00.000,237174210.57
2023-05-04 00:00:00.000,159268043.48
2023-05-05 00:00:00.000,241485766.85
2023-05-06 00:00:00.000,249624501.39
2023-05-07 00:00:00.000,166173740.65
2023-05-08 00:00:00.000,254787741.52
2023-05-09 00:00:00.000,167012206.54
2023-05-10 00:00:00.000,303929608.72
2023-05-11 00:00:00.000,211727914.76
2023-05-12 00:00:00.000,228996000.68
2023-05-13 00:00:00.000,113817501.3
2023-05-14 00:00:00.000,107018771.23
2023-05-15 00:00:00.000,156689298.31
2023-05-16 00:00:00.000,148353673.16
2023-05-17 00:00:00.000,149435763.64
2023-05-18 00:00:00.000,140672796.91
2023-05-19 00:00:00.000,105749466.69
2023-05-20 00:00:00.000,54658648.65
2023-05-21 00:00:00.000,80131873.23
2023-05-22 00:00:00.000,89162841.3
2023-05-23 00:00:00.000,113931705.87
2023-05-24 00:00:00.000,135891383.04
2023-05-25 00:00:00.000,143081770.33
2023-05-26 00:00:00.000,115641196.76
2023-05-27 00:00:00.000,79544754.36
2023-05-28 00:00:00.000,201116591.99
2023-05-29 00:00:00.000,152929368.5
2023-05-30 00:00:00.000,125075221.08
2023-05-31 00:00:00.000,129850610.59
2023-06-01 00:00:00.000,119858881.35
2023-06-02 00:00:00.000,149128025.69
2023-06-03 00:00:00.000,86528163.91
2023-06-04 00:00:00.000,79788236.64
2023-06-05 00:00:00.000,248005676.52
2023-06-06 00:00:00.000,196238924.59
2023-06-07 00:00:00.000,181025606.44
2023-06-08 00:00:00.000,127006637.52
2023-06-09 00:00:00.000,144344768.45
